MOD_LAI,RF_LAI
0.8,0.0
0.95714283,0.0
1.7548387,0.0
3.1066666,0.0
3.383871,0.0
3.0366666,0.0
3.6387098,0.0
3.748387,0.0
3.0366666,0.0
2.112903,0.0
1.34,0.0
0.82903224,0.0
0.7225807,0.0
0.95714283,0.0
1.6516129,0.0
2.76,0.0
3.2967741,0.0
3.27,0.0
3.0225806,0.0
2.9580646,0.0
2.4933333,0.0
1.867742,0.0
1.3133334,0.0
0.92258066,0.0
0.87419355,0.0
0.9785714,0.0
1.5387096,0.0
2.78,0.0
3.283871,0.0
3.35,0.0
3.887097,0.0
3.783871,0.0
3.1766667,0.0
2.1612904,0.0
1.2866666,0.0
0.92258066,0.0
0.87419355,0.0
1.075,0.0
1.632258,0.0
3.8733332,0.0
4.0709677,0.0
4.2433333,0.0
4.209677,0.0
3.4129033,0.0
2.7333333,0.0
1.8903226,0.0
1.26,0.0
0.9645161,0.0
0.8,0.0
0.91785717,0.0
1.4935484,0.0
3.0666666,0.0
4.1870966,0.0
4.5466666,0.0
4.4580646,0.0
4.1064515,0.0
3.5233333,0.0
2.612903,0.0
1.52,0.0
0.9451613,0.0
0.9483871,0.0
1.0678571,0.0
1.3258065,0.0
2.6533334,0.0
4.0419354,0.0
4.4766665,0.0
4.3483872,0.0
3.916129,0.0
3.1033332,0.0
2.3193548,0.0
1.42,0.0
0.8967742,0.0
0.8483871,0.0
1.125,0.0
1.9483871,0.0
3.18,0.0
3.848387,0.0
3.8733332,0.0
4.145161,0.0
4.3451614,0.0
3.44,0.0
2.3129032,0.0
1.42,0.0
0.8967742,0.0
0.8,0.0
1.2392857,0.0
2.2612903,0.0
3.28,0.0
3.3548386,0.0
3.33,0.0
4.6870966,0.0
3.9225807,0.0
3.14,0.0
2.316129,0.0
1.6933334,0.0
1.0870968,0.0
0.8483871,0.0
1.075,0.0
1.567742,0.0
2.66,0.0
3.4967742,0.0
3.7833333,0.0
3.8741934,0.0
3.4,0.0
2.82,0.0
2.0903225,0.0
1.3666667,0.0
0.88064516,0.0
0.7,0.0
0.925,0.0
1.6709677,0.0
2.9,0.0
3.716129,0.0
4.2433333,0.0
4.7193546,0.0
4.1032257,0.0
2.8266666,0.0
2.0903225,0.0
1.2933333,0.0
0.86451614,0.0
0.8967742,0.0
1.0857143,0.0
1.3483871,0.0
2.7733333,0.0
3.7193549,0.0
3.9166667,0.0
4.0,0.0
3.4225807,0.0
2.7533333,0.0
1.9903226,0.0
1.4133333,0.0
1.0225806,0.0
0.92258066,0.0
1.1857142,0.0
1.8774194,0.0
3.2533333,0.0
3.9,0.0
3.7166667,0.0
3.6258066,0.0
3.1709678,0.0
2.75,0.0
2.1419356,0.0
1.34,0.0
0.8967742,0.0
0.8,0.0
1.0464286,0.0
2.183871,0.0
3.54,0.0
3.9709678,0.0
4.1433334,0.0
4.096774,0.0
3.7967741,0.0
3.12,0.0
2.1387098,0.0
1.32,0.0
0.83870965,0.0
0.97096777,0.0
1.1678572,0.0
1.5612903,0.0
2.48,0.0
3.3129032,0.0
4.233333,0.0
4.732258,0.0
4.5258064,0.0
3.45,0.0
2.264516,0.0
1.34,0.0
0.87096775,0.0
0.82258064,0.0
1.0071429,0.0
1.4354838,0.0
2.94,0.0
3.8258064,0.0
4.2466664,0.0
4.6064515,0.0
3.8548386,0.0
2.8133333,0.0
1.9903226,0.0
1.2866666,0.0
0.8967742,0.0
0.8,0.0
1.025,0.0
1.6419355,0.0
3.1866667,0.0
4.0225806,0.0
4.0466666,0.0
4.319355,0.0
4.583871,0.0
3.67,0.0
2.1612904,0.0
1.4666667,0.0
0.9806452,0.0
0.87419355,0.0
1.1428572,0.0
1.6935484,0.0
2.7333333,0.0
3.516129,0.0
4.2966666,0.0
4.8419356,0.0
4.322581,0.0
3.0533333,0.0
2.116129,0.0
1.44,0.0
0.9967742,0.0
0.9,0.0
1.2214285,0.0
2.016129,0.0
2.9133334,0.0
3.3193548,0.0
3.97,0.0
4.3741937,0.0
4.1870966,0.0
3.4466667,0.0
2.3612902,0.0
1.42,0.0
0.9645161,0.0
0.8,0.0
1.025,0.0
1.867742,0.0
3.4333334,0.0
3.9,0.0
4.0833335,0.0
4.303226,0.0
3.9,0.0
3.1766667,0.0
2.135484,0.0
1.3133334,0.0
0.92258066,0.0
0.87419355,0.0
1.075,0.0
1.6,0.0
2.6533334,0.0
3.2451613,0.0
3.67,0.0
4.0419354,0.0
4.096774,0.0
3.6266668,0.0
1.7354839,0.0
1.2333333,0.0
1.032258,0.0
0.87741935,0.0
0.975,0.0
1.9451613,0.0
3.8533332,0.0
4.196774,0.0
4.52,0.0
4.370968,0.0
3.7129033,0.0
2.9466667,0.0
1.9903226,0.0
1.46,0.0
1.0967742,0.0
1.0,0.0
1.2142857,0.0
1.8000001,0.0
2.9866667,0.0
3.9225807,0.0
4.01,0.0
3.8612905,0.0
3.7290323,0.0
3.3300002,0.0
2.235484,0.0
1.3133334,0.0
0.9387097,0.0
1.0483872,0.0
1.275,0.0
1.7935485,0.0
2.94,0.0
4.064516,0.0
4.5866666,0.0
4.1935487,0.0
4.080645,0.0
3.4366667,0.0
2.1161292,0.0
1.3866667,0.0
1.0387096,0.0
