MOD_LAI,RF_LAI
0.62580645,0.0
0.61071426,0.0
0.91935486,0.0
1.7533333,0.0
2.8903227,0.0
3.3933334,0.0
3.4774194,0.0
3.5096774,0.0
2.7366667,0.0
1.6870967,0.0
0.88666666,0.0
0.7,0.0
0.45483872,0.0
0.27142859,0.0
0.59032255,0.0
1.68,0.0
2.4741936,0.0
3.04,0.0
4.2225804,0.0
4.1870966,0.0
2.5966666,0.0
1.2612903,0.0
0.56,0.0
0.4,0.0
0.3,0.0
0.3,0.0
0.48064515,0.0
1.1266667,0.0
3.6419356,0.0
4.4133334,0.0
4.0870967,0.0
3.1774194,0.0
2.4466667,0.0
1.9129032,0.0
1.14,0.0
0.6967742,0.0
0.4516129,0.0
0.41785714,0.0
0.5258064,0.0
2.1466668,0.0
4.229032,0.0
4.4166665,0.0
4.4258065,0.0
4.129032,0.0
3.72,0.0
2.2580645,0.0
1.12,0.0
0.63870966,0.0
0.5032258,0.0
0.42857143,0.0
0.56774193,0.0
2.0133333,0.0
4.148387,0.0
4.4666667,0.0
4.2387094,0.0
3.2967741,0.0
2.9133334,0.0
2.1806452,0.0
1.22,0.0
0.7225807,0.0
0.5032258,0.0
0.4107143,0.0
0.71935487,0.0
1.74,0.0
3.4741936,0.0
4.7833333,0.0
3.767742,0.0
4.4451613,0.0
3.0066667,0.0
2.1935484,0.0
1.1266667,0.0
0.47096774,0.0
0.42580646,0.0
0.43928573,0.0
0.7258065,0.0
1.76,0.0
3.2096775,0.0
4.173333,0.0
4.248387,0.0
3.5935483,0.0
3.2933333,0.0
2.6258066,0.0
1.2533333,0.0
0.66451615,0.0
0.57741934,0.0
0.5,0.0
0.60967743,0.0
1.8533334,0.0
4.016129,0.0
4.153333,0.0
3.667742,0.0
3.5419354,0.0
3.1833334,0.0
2.0354838,0.0
0.9866667,0.0
0.63870966,0.0
0.57419354,0.0
0.6,0.0
0.88387096,0.0
1.96,0.0
3.6032257,0.0
4.5633335,0.0
4.4451613,0.0
3.6032257,0.0
2.8866668,0.0
1.9387097,0.0
1.1866666,0.0
0.82258064,0.0
0.5516129,0.0
0.5,0.0
0.7580645,0.0
2.0733333,0.0
3.7709677,0.0
3.9366667,0.0
3.9548388,0.0
3.887097,0.0
2.8266666,0.0
1.532258,0.0
0.7866667,0.0
0.5322581,0.0
0.5258064,0.0
0.3642857,0.0
0.71935487,0.0
2.9333334,0.0
4.096774,0.0
3.8933334,0.0
3.8387096,0.0
3.7387097,0.0
2.84,0.0
2.0677419,0.0
1.24,0.0
0.7032258,0.0
0.4516129,0.0
0.47857141,0.0
0.81935483,0.0
2.3466666,0.0
3.7419355,0.0
3.4766667,0.0
3.5258064,0.0
2.9483871,0.0
2.7733333,0.0
2.2903225,0.0
1.3466667,0.0
0.7967742,0.0
0.6,0.0
0.70714283,0.0
1.2838709,0.0
2.4333334,0.0
3.267742,0.0
3.7866666,0.0
4.2419353,0.0
3.9548388,0.0
3.05,0.0
1.6354839,0.0
0.86,0.0
0.61612904,0.0
0.47741935,0.0
0.4107143,0.0
0.71935487,0.0
1.6866666,0.0
3.2580645,0.0
3.9766667,0.0
3.616129,0.0
3.6645162,0.0
3.15,0.0
1.583871,0.0
0.76,0.0
0.5419355,0.0
0.32580644,0.0
0.31071427,0.0
0.52903223,0.0
1.1466666,0.0
3.2612903,0.0
4.88,0.0
4.403226,0.0
4.080645,0.0
3.2033334,0.0
1.4387097,0.0
0.73333335,0.0
0.5225806,0.0
0.4,0.0
0.30357143,0.0
0.46129033,0.0
1.8666667,0.0
4.2064514,0.0
2.8666666,0.0
4.4,0.0
4.3096776,0.0
2.6633334,0.0
1.9645162,0.0
1.02,0.0
0.63225806,0.0
0.62903225,0.0
0.5214286,0.0
1.0612903,0.0
1.9533334,0.0
2.7580645,0.0
4.1966667,0.0
4.1870966,0.0
4.0935483,0.0
3.5266666,0.0
2.2096775,0.0
1.3133334,0.0
0.7612903,0.0
0.5225806,0.0
0.7,0.0
0.9870968,0.0
2.0,0.0
4.067742,0.0
4.23,0.0
4.148387,0.0
3.4645162,0.0
2.6833334,0.0
1.9129032,0.0
1.0866667,0.0
0.7483871,0.0
0.5258064,0.0
0.5392857,0.0
0.7741935,0.0
1.4866667,0.0
3.4741936,0.0
4.6066666,0.0
4.4935484,0.0
4.535484,0.0
3.79,0.0
2.183871,0.0
1.04,0.0
0.62258065,0.0
0.5258064,0.0
0.5392857,0.0
0.7677419,0.0
2.0266666,0.0
4.019355,0.0
4.1833334,0.0
3.9967742,0.0
3.783871,0.0
3.03,0.0
1.7354839,0.0
0.88666666,0.0
0.59032255,0.0
0.5,0.0
0.6464286,0.0
1.1612903,0.0
2.08,0.0
3.112903,0.0
3.99,0.0
4.212903,0.0
4.5548387,0.0
4.0033336,0.0
1.8290323,0.0
0.96,0.0
0.8,0.0
0.7774194,0.0
0.6535714,0.0
1.0,0.0
1.9266667,0.0
2.9903226,0.0
3.71,0.0
4.2451615,0.0
4.116129,0.0
3.3433335,0.0
2.235484,0.0
1.2933334,0.0
0.7548387,0.0
0.62258065,0.0
0.875,0.0
1.1290323,0.0
1.9066666,0.0
3.6322582,0.0
4.03,0.0
4.867742,0.0
5.0387096,0.0
3.3133333,0.0
1.8580645,0.0
1.2133334,0.0
0.7806452,0.0
