MOD_LAI,RF_LAI
0.8,0.0
0.87857145,0.0
1.2967741,0.0
1.92,0.0
2.403226,0.0
2.0633333,0.0
1.883871,0.0
1.3967742,0.0
1.5233333,0.0
1.3225807,0.0
1.1333333,0.0
0.93225807,0.0
0.9,0.0
1.0178572,0.0
1.3870968,0.0
1.8066666,0.0
2.0516129,0.0
2.0966666,0.0
2.0870967,0.0
1.8258065,0.0
1.6566666,0.0
1.3967742,0.0
1.06,0.0
0.82258064,0.0
1.0193548,0.0
1.0642858,0.0
1.1548387,0.0
1.8533334,0.0
1.9935484,0.0
2.2866666,0.0
2.283871,0.0
1.567742,0.0
1.51,0.0
1.3967742,0.0
1.0333333,0.0
0.8064516,0.0
0.8,0.0
0.9464286,0.0
1.3709677,0.0
1.8333334,0.0
2.0,0.0
1.94,0.0
1.8903226,0.0
2.0354838,0.0
1.4733334,0.0
1.2225807,0.0
1.0333333,0.0
0.9,0.0
0.97096777,0.0
1.0714285,0.0
1.2225807,0.0
1.8,0.0
2.4290323,0.0
2.31,0.0
2.2,0.0
2.016129,0.0
1.73,0.0
1.4967742,0.0
1.16,0.0
0.92258066,0.0
1.0,0.0
0.94285715,0.0
1.1290323,0.0
1.48,0.0
1.8225807,0.0
2.0233333,0.0
2.0129032,0.0
2.0903225,0.0
1.9066666,0.0
1.4451613,0.0
1.1533333,0.0
0.9903226,0.0
0.92580646,0.0
1.1035714,0.0
1.4709678,0.0
1.9066666,0.0
2.1967742,0.0
2.3266666,0.0
2.1709678,0.0
1.9774194,0.0
1.7266667,0.0
1.4225806,0.0
1.2066667,0.0
1.032258,0.0
1.0225806,0.0
1.0821428,0.0
1.4193548,0.0
2.12,0.0
2.2870967,0.0
2.9166667,0.0
2.967742,0.0
2.3548386,0.0
1.99,0.0
1.3451613,0.0
1.1333333,0.0
0.93225807,0.0
0.9741936,0.0
1.1642857,0.0
1.3548387,0.0
1.8133334,0.0
2.4,0.0
2.2733333,0.0
2.6,0.0
1.9548388,0.0
1.7166667,0.0
1.5451612,0.0
1.18,0.0
1.0064516,0.0
1.0,0.0
1.1357143,0.0
1.4709678,0.0
1.88,0.0
1.9483871,0.0
2.13,0.0
2.4290323,0.0
2.1903226,0.0
1.6966667,0.0
1.4451613,0.0
1.1066667,0.0
0.90645164,0.0
0.92258066,0.0
1.0785714,0.0
1.3290323,0.0
1.8133334,0.0
2.048387,0.0
2.0733333,0.0
2.3193548,0.0
2.1451614,0.0
1.7266667,0.0
1.4225806,0.0
1.2066667,0.0
1.0580645,0.0
1.0,0.0
1.175,0.0
1.4870968,0.0
1.88,0.0
2.151613,0.0
2.0566666,0.0
2.0,0.0
1.9903226,0.0
1.8966666,0.0
1.6967742,0.0
1.38,0.0
1.0967742,0.0
1.0,0.0
1.175,0.0
1.5129032,0.0
1.9066666,0.0
2.167742,0.0
2.0233333,0.0
1.6935484,0.0
1.3870968,0.0
1.4533334,0.0
1.4,0.0
1.3666667,0.0
0.9483871,0.0
0.8967742,0.0
1.1071428,0.0
1.2903225,0.0
1.5866667,0.0
2.1709678,0.0
2.1533334,0.0
1.7580645,0.0
1.932258,0.0
1.8433334,0.0
1.4451613,0.0
1.1066667,0.0
1.0,0.0
1.1,0.0
1.1107143,0.0
1.4129032,0.0
1.86,0.0
2.1709678,0.0
2.38,0.0
2.2612903,0.0
2.0870967,0.0
1.98,0.0
1.5193548,0.0
1.16,0.0
0.983871,0.0
0.92258066,0.0
1.0785714,0.0
1.6193548,0.0
2.1533334,0.0
2.2,0.0
2.2,0.0
2.1870968,0.0
2.0903225,0.0
1.9366666,0.0
1.6225806,0.0
1.3066666,0.0
1.1483871,0.0
1.1741935,0.0
1.2392857,0.0
1.4290322,0.0
1.8066666,0.0
2.1225805,0.0
2.2966666,0.0
2.2612903,0.0
2.2903225,0.0
2.5233333,0.0
1.6935484,0.0
1.4333333,0.0
1.1225806,0.0
1.048387,0.0
1.2071428,0.0
1.4806452,0.0
1.9133333,0.0
1.9774194,0.0
1.83,0.0
1.8,0.0
1.8612903,0.0
1.7033334,0.0
1.4709678,0.0
1.26,0.0
0.9903226,0.0
0.92258066,0.0
1.1464286,0.0
1.4483871,0.0
1.7333333,0.0
1.9,0.0
1.9266666,0.0
2.248387,0.0
1.8322581,0.0
1.6233333,0.0
1.4225806,0.0
1.1066667,0.0
0.983871,0.0
0.92580646,0.0
1.1142857,0.0
1.5645162,0.0
2.04,0.0
2.2548387,0.0
2.3766668,0.0
2.7225807,0.0
2.0193548,0.0
1.9433334,0.0
1.5193548,0.0
1.2533333,0.0
1.0645162,0.0
1.0,0.0
1.2214285,0.0
1.4709678,0.0
1.96,0.0
2.248387,0.0
2.2566667,0.0
2.0193548,0.0
1.6774193,0.0
1.6233333,0.0
1.4741936,0.0
1.18,0.0
1.048387,0.0
1.0483872,0.0
1.0714285,0.0
1.2419355,0.0
1.9666667,0.0
2.2709677,0.0
1.9433334,0.0
2.3258064,0.0
2.4483871,0.0
1.7900001,0.0
1.5483872,0.0
1.16,0.0
0.93225807,0.0
0.9483871,0.0
1.0678571,0.0
1.3064517,0.0
1.8733333,0.0
2.5774193,0.0
2.5266666,0.0
2.383871,0.0
2.1290324,0.0
1.9100001,0.0
1.4935484,0.0
1.1066667,0.0
1.0,0.0
