MOD_LAI,RF_LAI
0.5225806,1.243769576040959
0.74642855,1.563397611381432
1.3322581,2.6637328356396255
2.7466667,3.954648769103148
4.519355,5.08234482950471
5.4733334,5.414512863444003
4.8806453,5.271017295511691
3.8064516,4.818003397664964
2.7933333,4.032134180917825
1.8903226,3.1270723262091327
1.14,2.165973710023977
0.68064517,1.680385794650045
0.5,1.4232313107130463
0.5607143,1.5523132726075577
0.85806453,2.526002899051136
3.4066668,3.9218666280201995
5.3612905,4.98463599216192
4.2566667,5.30337588876559
4.029032,4.974017375994468
3.9387097,4.680081632477516
3.12,3.9937880984907346
2.112903,3.109577052342241
1.0733334,2.166864611102177
0.4967742,1.6450871974813661
0.4,1.305589907236246
0.4892857,1.514006579704055
1.3387097,2.399514199679586
3.1066666,3.6922086976897774
4.232258,4.877241677000957
4.806667,5.467434674448188
4.9096775,5.49462449745268
3.8677418,5.149788109353814
3.0766666,4.390281091569303
2.4322581,3.331401978141887
1.3733333,2.3519476458192248
0.7290323,1.8111640949933596
0.57741934,1.3737523493846777
0.5321429,1.6412434525997857
1.548387,2.725209206398786
3.28,4.037475499343601
3.7096775,5.122202955414015
4.2066665,5.432919923489671
4.4258065,5.404404508400057
4.387097,5.119306081913478
3.5566666,4.291175986260688
2.080645,3.1752154066657448
1.1133333,2.0991518713738704
0.7645161,1.6059030447339087
0.5516129,1.2585200146510895
0.5,1.516219532771829
0.9451613,2.6483886456621937
3.8533332,4.058934325091875
4.803226,5.0771199419895074
3.0433333,5.426149193943329
4.2645164,5.3930707939227736
4.451613,5.18972861397043
3.53,4.36909515107547
2.1580646,3.241185761490733
1.0666667,2.228448742628794
0.63870966,1.7310195459382252
0.6,1.3488262554420298
0.62857145,1.5280466148778977
0.9741936,2.5249697988545057
3.44,3.9851474984625246
5.9548388,5.247626734997481
6.3933334,5.675936036094778
5.6,5.527902304158047
4.354839,5.175807347607473
3.0033333,4.41884306607874
2.016129,3.330381061265864
1.1666666,2.2416351903905665
0.6967742,1.6859447885727783
0.57419354,1.3843000088203123
0.80714285,1.6461672396712714
1.8645161,2.8045622595613473
3.34,4.241804480563489
4.919355,5.495330371060433
5.3133335,5.868808435795248
4.751613,5.805745839823551
5.019355,5.490222817097202
4.7633333,4.70116324738738
2.8612902,3.5461244762770012
1.1666666,2.353313763914369
0.67096776,1.7493802742054267
0.62258065,1.466341204059524
0.675,1.7381495104173148
1.4258064,2.9676950308417873
4.1066666,4.424830483383055
4.919355,5.55233390364009
3.98,5.699388338175173
4.532258,5.5171000677716195
5.803226,5.1797228196586556
4.52,4.509143697080375
3.048387,3.4756911884805
1.4066666,2.3921968207038398
0.6967742,1.8099823665024775
0.62258065,1.3930210881256966
0.7785714,1.6040706383726266
1.3903226,2.6776406419890937
4.4733334,4.122962532184682
5.254839,5.391017627461437
5.2466664,5.823691367553891
6.1709676,5.61675717324708
4.4419355,5.2601680159920505
2.9566667,4.444266071281272
2.2580645,3.3997211899689983
1.1,2.2220345851860763
0.5645161,1.6468996870594577
0.5,1.4160734022265145
0.6857143,1.6648349684758266
1.4612904,2.6471388069882162
2.8533332,3.960154211332167
4.1096773,5.177328088269545
5.01,5.669779684634675
4.887097,5.647013646349104
4.251613,5.162778161170508
3.36,4.280890003827753
2.032258,3.142217146614048
0.99333334,2.1485375804178224
0.63225806,1.6493566466278424
0.5258064,1.3487043683638347
0.57857144,1.561227272825682
0.97096777,2.615811618348145
3.86,4.045834121738353
5.1741934,5.302316010137322
4.54,5.7333526424181285
5.387097,5.6687673352680745
6.2806454,5.34303157419621
4.9933333,4.531844769791366
2.6032257,3.4272963961481087
1.4466667,2.328421462120966
0.8032258,1.813340802991696
0.6483871,1.4837923596388722
0.75,1.7229782300587306
1.4032258,2.9326025218111744
3.9266667,4.44360813029121
5.1,5.696880935350117
4.61,5.947741064883469
4.529032,5.798466127540986
4.832258,5.478393354003579
4.233333,4.651557078071733
2.5290322,3.4939136289330968
1.2,2.2533748199896255
0.62258065,1.7152169661611234
0.5,1.426734766513023
0.9035714,1.9713075153414745
2.6258066,3.3178920363019935
4.46,4.745800603983736
5.3290324,5.6669225967373125
4.85,5.788943764970956
4.596774,5.533550883932492
4.803226,5.1364845948843
4.2266665,4.297861840119958
2.6806452,3.24221307795289
1.1733333,2.1053113908889856
0.5967742,1.5613434164787483
0.4483871,1.3487639005625098
0.5392857,1.5116950920456524
0.9419355,2.4429631057455907
3.5533333,3.823300193666926
5.064516,4.990540762876289
3.8966668,5.329827777001529
3.8225806,5.200554870935027
4.967742,5.042760230820591
4.0233335,4.450809629629078
2.5064516,3.416530899898055
1.1466666,2.2333437097446165
0.5967742,1.6812445789747814
0.5,1.3796779526660283
0.61785716,1.5130069618157904
1.0709678,2.400539966620009
3.5066667,3.779165567893525
4.9096775,5.022957250907492
4.8533335,5.574958127751035
5.632258,5.590083706440868
6.0225806,5.3443966315250835
4.6066666,4.647633873217593
3.183871,3.5055403185965788
1.56,2.3381252462763102
0.59354836,1.7130191953797516
0.5,1.3153238527570545
0.5285714,1.4867917876280925
0.82903224,2.562466989479342
4.08,3.989241536932102
5.0903225,5.281571949705269
5.0233335,5.707204178843326
5.287097,5.760102473909952
5.6193547,5.44569142450662
4.56,4.5486926173792
2.548387,3.2723405379433625
1.22,2.113471545228935
0.7225807,1.614107934581452
0.5,1.412146543205855
0.6464286,1.6279897650867676
1.3741935,2.7145796684067105
4.366667,4.160516445932227
5.270968,5.421481098005711
5.11,5.804604705776735
5.435484,5.7326206857183974
5.4451613,5.47292761495211
4.7533336,4.73877453351166
2.8451612,3.5777329980889956
1.3,2.3413829565850013
0.6967742,1.7381026373374482
0.6,1.3228052269401611
0.78571427,1.636940756985234
1.6774193,2.877572645386755
4.5666666,4.309756796696629
6.225806,5.364824026782654
5.14,5.529503501570013
5.0709677,5.438896617204616
5.319355,5.180564555109527
4.0033336,4.425872850759211
2.5096774,3.3420103819960887
1.42,2.242814329026158
0.7612903,1.7452157627363767
0.5,1.371148380444414
0.58928573,1.6146184167931406
1.7677419,2.7914890320401295
4.5466666,4.203394179811926
5.6548386,5.358282716262021
4.94,5.58369622686115
4.7387094,5.487358356725767
4.367742,5.180615570210531
3.3866668,4.381087606686297
2.1870968,3.266461485663973
1.1666666,2.1548796051524635
0.6032258,1.6687232996308259
0.47419354,1.3906480155915202
0.46071428,1.5785362218388668
1.1354839,2.6957111202990536
4.6266665,4.148325321616199
5.5903225,5.4064425583909745
4.71,5.7040199797730375
4.7032256,5.5982215413622205
5.287097,5.2557915025386
4.286667,4.416443889480487
2.5,3.278957917051603
1.2466667,2.164771932521004
0.68064517,1.6962124637019511
0.4483871,1.3404988145323684
0.6571429,1.7641627628569225
2.0354838,3.157846857861047
4.58,4.672448620697218
5.683871,5.655097603171623
4.9966664,5.689680108615151
5.287097,5.525455929113723
5.3903227,5.1893079738130075
4.36,4.417646495753345
3.1258066,3.3173104342823634
1.56,2.253744634987387
0.7451613,1.731952987998437
0.6,1.3971708524942579
0.62857145,1.6141346081084222
0.89032257,2.7040749667632684
3.7666667,4.144972939326841
5.470968,5.24508851520482
4.46,5.551740622995886
4.6258063,5.463233074578921
4.7806454,5.199122412999867
3.54,4.427536665973656
2.4645162,3.2664162201123808
1.4533334,2.1728236330486808
0.66129035,1.6370835857732842
0.5,1.3652025579047034
0.5392857,1.5049948667159068
1.0967742,2.424847229445748
3.8200002,3.8324255028077396
5.4,5.093094327453261
4.9900002,5.5744405781526325
4.532258,5.330746912392155
4.6354837,4.9090915728238045
4.3933334,4.061982163914856
2.8290322,3.0472442450764397
1.2733333,2.0292337002681506
0.62903225,1.5450358326584703
